PlayerID,FullName,Team,Home,OPS,Date
554031,Jose Manuel Orozco,Sultanes de Monterrey,False,0.0,2024-10-11
811361,Joel Flores,Sultanes de Monterrey,False,0.0,2024-10-11
500869,Emmanuel Avila,Sultanes de Monterrey,False,2.5,2024-10-11
661311,Brandon Villarreal,Sultanes de Monterrey,False,0.8,2024-10-11
640460,Dustin Peterson,Sultanes de Monterrey,False,0.4,2024-10-11
666177,Carter Aldrete,Sultanes de Monterrey,False,1.75,2024-10-11
661148,Carlos Sepulveda,Sultanes de Monterrey,False,0.4,2024-10-11
594020,Ricardo Valenzuela,Sultanes de Monterrey,False,0.0,2024-10-11
606213,Yermín Mercedes,Sultanes de Monterrey,False,0.0,2024-10-11
673374,Cesar Mendoza,Sultanes de Monterrey,False,0.5,2024-10-11
624645,Julian Leon,Aguilas de Mexicali,True,1.0,2024-10-11
668843,Conner Capel,Aguilas de Mexicali,True,0.0,2024-10-11
687867,Clay Dungan,Aguilas de Mexicali,True,1.25,2024-10-11
642299,Alejandro Flores,Aguilas de Mexicali,True,1.0,2024-10-11
606143,Alejandro Mejia,Aguilas de Mexicali,True,0.0,2024-10-11
605011,Moises Gutierrez,Aguilas de Mexicali,True,1.417,2024-10-11
655212,Manuel Orduno,Aguilas de Mexicali,True,0.0,2024-10-11
622270,Alex D. Mejia,Aguilas de Mexicali,True,0.5,2024-10-11
665745,Javier Salazar,Aguilas de Mexicali,True,0.0,2024-10-11
592144,Wynton Bernard,Aguilas de Mexicali,True,0.0,2024-10-11
650995,Norberto Obeso,Aguilas de Mexicali,True,0.0,2024-10-11
453575,Jose Guadalupe Chavez,Charros de Jalisco,False,0.414,2024-10-18
516679,Sebastian Valle,Charros de Jalisco,False,0.334,2024-10-18
641104,Carlos Mendivil,Charros de Jalisco,False,2.0,2024-10-18
681933,Michael Wielansky,Charros de Jalisco,False,0.872,2024-10-18
515189,Japhet Amador,Charros de Jalisco,False,0.497,2024-10-18
608686,Jack Mayfield,Charros de Jalisco,False,0.708,2024-10-18
828390,Carlos Baez,Charros de Jalisco,False,0.0,2024-10-18
829261,Jose Angel Cecena,Charros de Jalisco,False,2.0,2024-10-18
685771,Alfredo Hurtado,Charros de Jalisco,False,1.457,2024-10-18
676140,Julian Ornelas,Charros de Jalisco,False,0.766,2024-10-18
571740,Billy Hamilton,Charros de Jalisco,False,1.003,2024-10-18
591572,Jose Aguilar,Charros de Jalisco,False,0.733,2024-10-18
471906,Reynaldo Rodriguez,Charros de Jalisco,False,0.837,2024-10-18
624645,Julian Leon,Aguilas de Mexicali,True,1.17,2024-10-18
668843,Conner Capel,Aguilas de Mexicali,True,0.515,2024-10-18
687867,Clay Dungan,Aguilas de Mexicali,True,0.718,2024-10-18
642299,Alejandro Flores,Aguilas de Mexicali,True,0.25,2024-10-18
606143,Alejandro Mejia,Aguilas de Mexicali,True,0.36,2024-10-18
605011,Moises Gutierrez,Aguilas de Mexicali,True,0.808,2024-10-18
616569,Diego Madero,Aguilas de Mexicali,True,0.0,2024-10-18
655212,Manuel Orduno,Aguilas de Mexicali,True,0.0,2024-10-18
622270,Alex D. Mejia,Aguilas de Mexicali,True,0.673,2024-10-18
665745,Javier Salazar,Aguilas de Mexicali,True,0.059,2024-10-18
676021,Luis Santos,Aguilas de Mexicali,True,0.666,2024-10-18
592144,Wynton Bernard,Aguilas de Mexicali,True,0.481,2024-10-18
511428,Leo Heras,Aguilas de Mexicali,True,0.834,2024-10-18
650995,Norberto Obeso,Aguilas de Mexicali,True,0.619,2024-10-18
453575,Jose Guadalupe Chavez,Charros de Jalisco,False,0.364,2024-10-19
516679,Sebastian Valle,Charros de Jalisco,False,0.313,2024-10-19
641104,Carlos Mendivil,Charros de Jalisco,False,2.0,2024-10-19
681933,Michael Wielansky,Charros de Jalisco,False,0.742,2024-10-19
515189,Japhet Amador,Charros de Jalisco,False,0.426,2024-10-19
608686,Jack Mayfield,Charros de Jalisco,False,0.725,2024-10-19
828390,Carlos Baez,Charros de Jalisco,False,0.0,2024-10-19
829261,Jose Angel Cecena,Charros de Jalisco,False,2.0,2024-10-19
685771,Alfredo Hurtado,Charros de Jalisco,False,1.136,2024-10-19
676140,Julian Ornelas,Charros de Jalisco,False,0.764,2024-10-19
571740,Billy Hamilton,Charros de Jalisco,False,1.003,2024-10-19
591572,Jose Aguilar,Charros de Jalisco,False,0.795,2024-10-19
471906,Reynaldo Rodriguez,Charros de Jalisco,False,0.786,2024-10-19
624645,Julian Leon,Aguilas de Mexicali,True,0.955,2024-10-19
668843,Conner Capel,Aguilas de Mexicali,True,0.643,2024-10-19
687867,Clay Dungan,Aguilas de Mexicali,True,0.783,2024-10-19
642299,Alejandro Flores,Aguilas de Mexicali,True,0.25,2024-10-19
606143,Alejandro Mejia,Aguilas de Mexicali,True,0.466,2024-10-19
605011,Moises Gutierrez,Aguilas de Mexicali,True,0.794,2024-10-19
616569,Diego Madero,Aguilas de Mexicali,True,0.0,2024-10-19
655212,Manuel Orduno,Aguilas de Mexicali,True,0.0,2024-10-19
622270,Alex D. Mejia,Aguilas de Mexicali,True,0.617,2024-10-19
665745,Javier Salazar,Aguilas de Mexicali,True,0.05,2024-10-19
676021,Luis Santos,Aguilas de Mexicali,True,0.666,2024-10-19
592144,Wynton Bernard,Aguilas de Mexicali,True,0.554,2024-10-19
511428,Leo Heras,Aguilas de Mexicali,True,0.834,2024-10-19
650995,Norberto Obeso,Aguilas de Mexicali,True,0.708,2024-10-19
453575,Jose Guadalupe Chavez,Charros de Jalisco,False,0.343,2024-10-20
516679,Sebastian Valle,Charros de Jalisco,False,0.313,2024-10-20
641104,Carlos Mendivil,Charros de Jalisco,False,1.25,2024-10-20
681933,Michael Wielansky,Charros de Jalisco,False,0.754,2024-10-20
515189,Japhet Amador,Charros de Jalisco,False,0.362,2024-10-20
608686,Jack Mayfield,Charros de Jalisco,False,0.737,2024-10-20
828390,Carlos Baez,Charros de Jalisco,False,0.0,2024-10-20
829261,Jose Angel Cecena,Charros de Jalisco,False,2.0,2024-10-20
685771,Alfredo Hurtado,Charros de Jalisco,False,1.071,2024-10-20
676140,Julian Ornelas,Charros de Jalisco,False,0.71,2024-10-20
571740,Billy Hamilton,Charros de Jalisco,False,0.944,2024-10-20
591572,Jose Aguilar,Charros de Jalisco,False,0.728,2024-10-20
471906,Reynaldo Rodriguez,Charros de Jalisco,False,0.975,2024-10-20
624645,Julian Leon,Aguilas de Mexicali,True,0.851,2024-10-20
668843,Conner Capel,Aguilas de Mexicali,True,0.595,2024-10-20
687867,Clay Dungan,Aguilas de Mexicali,True,0.902,2024-10-20
642299,Alejandro Flores,Aguilas de Mexicali,True,0.2,2024-10-20
