season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,wOBA
2022,5483.0,Sultanes de Monterrey,666728,Carlos Soto,2,C,105,35.0,33.0,2.0,1,0.362,7.0,2.0,2.0,16.0,424,4.038,10.5,19.0,0.01,0.55,0.101,0.0,0.0,17,195,36,72,5,4,20,1,0,18,7,MTY,1,20,11,89,26,5.6,8.5,18.5,25.0,37.5,30.6,6.9,0.085,0.356
2022,5483.0,Sultanes de Monterrey,594096,Gilberto Galaviz,2,C,166,48.0,49.0,2.0,2,0.328,5.0,2.0,5.0,24.0,547,3.295,7.2,11.4,0.0,0.632,0.034,4.0,0.0,21,275,54,133,5,7,57,6,0,16,21,MTY,0,19,12,148,43,0.0,9.9,19.6,20.3,58.6,17.3,3.8,0.042,0.316
2022,5483.0,Sultanes de Monterrey,573627,Kennys Vargas,3,1B,86,33.0,40.0,0.0,0,0.348,5.0,1.0,2.0,16.0,343,3.988,18.6,22.1,0.047,0.842,0.188,1.0,0.0,5,152,54,50,6,5,14,3,0,12,5,MTY,4,19,16,69,20,50.0,15.7,35.5,16.0,38.0,34.0,12.0,0.035,0.434
2022,5483.0,Sultanes de Monterrey,616570,Daniel Sanchez,2,C,8,2.0,4.0,1.0,0,0.286,0.0,0.0,1.0,2.0,22,2.75,0.0,0.0,0.0,,0.0,0.0,0.0,1,16,0,8,1,1,3,0,0,2,0,MTY,0,0,0,7,2,0.0,0.0,0.0,12.5,37.5,37.5,12.5,0.0,0.237
2022,5483.0,Sultanes de Monterrey,661311,Brandon Villarreal,9,RF,134,42.0,43.0,2.0,0,0.34,6.0,2.0,1.0,20.0,523,3.903,8.2,14.2,0.0,0.579,0.067,0.0,0.0,18,223,33,102,4,4,42,2,0,14,18,MTY,0,19,11,119,34,0.0,6.3,14.8,19.6,58.8,17.6,3.9,0.0599999999999999,0.337
2022,5483.0,Sultanes de Monterrey,666931,Jared Oliva,7,LF,116,39.0,39.0,3.0,0,0.338,10.0,3.0,1.0,21.0,463,3.991,12.1,18.1,0.009,0.667,0.135,2.0,0.0,12,183,41,78,9,4,27,7,0,7,12,MTY,1,21,14,96,26,5.3,8.9,22.4,24.4,50.0,14.1,11.5,0.06,0.368
2022,5483.0,Sultanes de Monterrey,495664,Ricardo Serrano,5,3B,247,89.0,119.0,0.0,2,0.292,16.0,4.0,4.0,36.0,894,3.619,8.9,14.6,0.028,0.611,0.137,2.0,1.0,35,504,110,185,25,10,56,14,0,23,22,MTY,7,36,22,219,59,14.3,12.3,21.8,26.5,42.2,17.8,13.5,0.0569999999999999,0.347
2022,5483.0,Sultanes de Monterrey,624221,Carlos Figueroa,8,CF,241,65.0,88.0,5.0,2,0.272,10.0,2.0,5.0,46.0,879,3.647,7.1,9.1,0.0,0.773,0.056,4.0,0.0,24,370,33,200,16,13,94,5,1,17,30,MTY,0,22,17,215,53,0.0,3.8,8.9,14.5,62.0,15.0,8.5,0.02,0.287
2022,5483.0,Sultanes de Monterrey,659253,Aldo Flores,X,X,50,19.0,15.0,1.0,1,0.258,4.0,1.0,1.0,8.0,183,3.66,12.0,18.0,0.04,0.667,0.22,0.0,1.0,9,86,24,34,2,0,13,1,0,5,4,MTY,2,9,6,41,10,20.0,13.1,27.9,29.4,50.0,14.7,5.9,0.06,0.373
2022,5483.0,Sultanes de Monterrey,543611,Danny Ortiz,9,RF,71,25.0,32.0,0.0,0,0.302,6.0,0.0,3.0,13.0,295,4.155,9.9,26.8,0.028,0.368,0.156,0.0,0.0,13,138,42,45,5,1,11,2,0,9,4,MTY,2,19,7,64,15,13.3,14.2,30.4,33.3,33.3,22.2,11.1,0.169,0.335
2022,5483.0,Sultanes de Monterrey,622047,Fernando Perez,10,DH,259,93.0,144.0,0.0,1,0.264,21.0,2.0,8.0,44.0,980,3.784,8.1,19.3,0.031,0.42,0.162,3.0,0.0,28,521,168,186,29,16,58,10,2,25,18,MTY,8,50,21,235,55,21.1,17.1,32.2,20.4,40.9,22.0,16.7,0.112,0.324
2022,5483.0,Sultanes de Monterrey,676632,Bligh Madris,7,LF,56,13.0,27.0,0.0,0,0.282,2.0,0.0,2.0,11.0,219,3.911,8.9,21.4,0.0,0.417,0.039,0.0,0.0,9,111,38,39,6,0,13,1,0,9,1,MTY,0,12,5,51,11,0.0,17.4,34.2,25.6,35.9,23.1,15.4,0.125,0.266
2022,5483.0,Sultanes de Monterrey,499926,Alex Liddi,3,1B,76,19.0,47.0,0.0,1,0.259,4.0,1.0,1.0,11.0,288,3.789,7.9,19.7,0.0,0.4,0.074,2.0,0.0,15,134,43,54,4,1,20,1,0,9,4,MTY,0,15,6,68,14,0.0,14.9,32.1,29.6,44.4,18.5,7.4,0.118,0.26
2022,5483.0,Sultanes de Monterrey,447638,Issmael Salas,10,DH,115,32.0,50.0,0.0,1,0.235,6.0,1.0,2.0,16.0,411,3.574,4.3,19.1,0.017,0.227,0.093,0.0,0.0,17,220,55,87,10,6,32,3,0,6,13,MTY,2,22,5,108,22,10.0,13.4,25.0,23.0,51.7,13.8,11.5,0.148,0.259
2022,5483.0,Sultanes de Monterrey,598724,Manuel Boscan,7,LF,23,5.0,12.0,0.0,0,0.25,1.0,0.0,2.0,6.0,74,3.217,13.0,17.4,0.0,0.75,0.05,0.0,0.0,3,43,11,16,0,0,9,1,0,1,2,MTY,0,4,3,20,4,0.0,14.9,25.6,25.0,68.8,6.2,0.0,0.0439999999999999,0.278
2022,5483.0,Sultanes de Monterrey,554031,Jose Manuel Orozco,X,X,31,6.0,18.0,0.0,0,0.385,1.0,0.0,0.0,1.0,121,3.903,9.7,48.4,0.0,0.2,0.036,0.0,0.0,4,59,33,13,0,1,3,1,0,3,1,MTY,0,15,3,28,5,0.0,27.3,55.9,38.5,30.8,30.8,0.0,0.387,0.237
2022,5483.0,Sultanes de Monterrey,680643,Juan Mora,X,X,7,1.0,6.0,0.0,1,0.167,0.0,0.0,0.0,3.0,29,4.143,0.0,14.3,0.0,,0.0,0.0,1.0,3,15,4,6,0,0,2,1,0,0,0,MTY,0,1,0,6,1,0.0,13.8,26.7,66.7,33.3,0.0,0.0,0.143,0.135
2022,5483.0,Sultanes de Monterrey,676595,Jake Scheiner,7,LF,38,8.0,15.0,0.0,1,0.185,3.0,0.0,0.0,6.0,148,3.895,13.2,15.8,0.0,0.833,0.094,2.0,0.0,10,67,13,27,1,2,9,2,0,2,1,MTY,0,6,5,32,5,0.0,8.8,19.4,44.4,37.0,14.8,3.7,0.0259999999999999,0.235
2022,5483.0,Sultanes de Monterrey,800592,Lazaro Hernandez,7,LF,17,3.0,11.0,0.0,0,0.222,1.0,0.0,0.0,0.0,61,3.588,5.9,41.2,0.0,0.143,0.063,0.0,0.0,3,31,8,9,0,0,4,0,0,2,0,MTY,0,7,1,16,2,0.0,13.1,25.8,33.3,44.4,22.2,0.0,0.353,0.137
2022,5483.0,Sultanes de Monterrey,661150,Andres Martin,X,X,50,9.0,20.0,2.0,1,0.111,2.0,0.0,2.0,8.0,192,3.84,10.0,12.0,0.02,0.833,0.095,1.0,0.0,7,88,23,39,4,2,21,0,0,2,3,MTY,1,6,5,42,5,14.3,12.0,26.1,17.9,61.5,10.3,10.3,0.0199999999999999,0.204
2022,5483.0,Sultanes de Monterrey,670084,Nick Heath,7,LF,36,4.0,19.0,2.0,0,0.15,1.0,0.0,2.0,6.0,135,3.75,11.1,27.8,0.0,0.4,0.033,0.0,0.0,3,59,21,22,4,1,11,0,0,3,0,MTY,0,10,4,30,3,0.0,15.6,35.6,13.6,50.0,18.2,18.2,0.167,0.171
2022,5483.0,Sultanes de Monterrey,602113,Jose Augusto Figueroa,9,RF,4,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12,3.0,0.0,75.0,0.0,,0.0,0.0,0.0,0,10,7,1,1,0,0,0,0,0,0,MTY,0,3,0,4,0,,58.3,70.0,0.0,0.0,0.0,100.0,0.75,0.0
2022,5483.0,Sultanes de Monterrey,805678,Joe Riley,1,P,0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0,,,,,,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,MTY,0,0,0,0,0,,,,,,,,,
2022,,,499926,Alex Liddi,,"3B,1B",95,,,,1,0.25,,,,,369,,6.3,25.3,0.0,0.25,,,,16,171,53,64,9,1,22,3,0,9,4,2 Teams,0,24,6,87,16,0.0,14.4,31.0,29.7,40.6,15.6,14.1,,0.233
2022,,,503429,Walter Ibarra,,2B,162,,,,2,0.243,,,,,631,,9.9,22.8,0.0,0.4324324324324324,,,,22,318,77,109,15,7,40,6,1,10,8,2 Teams,0,37,16,138,25,0.0,12.2,24.2,25.7,44.0,15.6,14.7,,0.231
2022,,,519434,Michael Wing,,"2B,1B",114,,,,0,0.297,,,,,462,,10.5,23.7,0.0087719298245614,0.4444444444444444,,,,16,194,53,75,6,6,24,10,0,5,8,2 Teams,1,27,12,102,23,3.8,11.5,27.3,34.7,42.7,14.7,8.0,,0.285
2022,,,524648,Alejandro Gonzalez,,"LF,CF",55,,,,0,0.333,,,,,250,,21.8,18.2,0.0181818181818181,1.2,,,,8,90,17,28,3,1,6,4,0,4,2,2 Teams,1,10,12,38,10,8.3,6.8,18.9,42.9,28.6,17.9,10.7,,0.44
2022,,,553891,Leonardo Reginatto,,3B,198,,,,3,0.28,,,,,747,,6.6,14.6,0.0,0.4482758620689655,,,,43,308,62,153,10,14,44,10,0,21,11,2 Teams,0,29,13,176,42,0.0,8.3,20.1,34.6,35.9,22.9,6.5,,0.282
2022,,,554031,Jose Manuel Orozco,,"X,1B",99,,,,0,0.347,,,,,425,,10.1,36.4,0.0303030303030303,0.2777777777777778,,,,12,199,83,52,0,1,19,8,0,5,7,2 Teams,3,36,10,88,20,15.0,19.5,41.7,38.5,50.0,11.5,0.0,,0.332
2022,,,594988,Scott Schebler,,"RF,LF",161,,,,4,0.304,,,,,631,,8.1,24.8,0.0062111801242236,0.325,,,,25,335,96,103,9,5,32,5,0,15,12,2 Teams,1,40,13,139,32,3.3,15.2,28.7,29.1,42.7,19.4,8.7,,0.278
2022,,,602113,Jose Augusto Figueroa,,"RF,LF",29,,,,0,0.357,,,,,117,,6.9,44.8,0.0,0.1538461538461538,,,,3,67,31,14,1,2,3,0,0,4,1,2 Teams,0,13,2,27,5,0.0,26.5,46.3,21.4,28.6,42.9,7.1,,0.228
2022,,,608380,Drew Ward,,1B,53,,,,0,0.31,,,,,232,,18.9,24.5,0.0,0.7692307692307693,,,,4,96,33,29,0,2,14,0,0,6,3,2 Teams,0,13,10,42,9,0.0,14.2,34.4,13.8,58.6,27.6,0.0,,0.306
2022,,,608608,Carlos Munoz,,1B,146,,,,0,0.25,,,,,596,,10.3,14.4,0.0,0.7142857142857143,,,,26,249,33,108,12,10,33,2,2,14,9,2 Teams,0,21,15,129,27,0.0,5.5,13.3,25.9,38.9,22.2,13.0,,0.273
2022,,,645848,Dariel Álvarez,,RF,272,,,,3,0.292,,,,,942,,4.8,13.6,0.0073529411764705,0.3513513513513513,,,,49,513,98,218,22,11,71,14,0,34,17,2 Teams,2,37,13,252,65,3.2,10.4,19.1,28.9,40.4,20.6,10.1,,0.308
2022,,,650995,Norberto Obeso,,"RF,LF",165,,,,0,0.238,,,,,650,,12.7,18.8,0.006060606060606,0.6774193548387096,,,,20,267,43,108,3,8,51,2,0,14,10,2 Teams,1,31,21,137,26,4.5,6.6,16.1,20.4,56.5,20.4,2.8,,0.276
2022,,,664215,Zach Nehrir,,"LF,CF",209,,,,3,0.328,,,,,872,,11.0,24.4,0.0047846889952153,0.4509803921568627,,,,26,380,103,133,22,7,34,6,0,15,23,2 Teams,1,51,23,180,44,3.1,11.8,27.1,24.1,42.9,16.5,16.5,,0.306
2022,,,666931,Jared Oliva,,"LF,CF",191,,,,1,0.333,,,,,740,,8.4,18.3,0.0052356020942408,0.4571428571428571,,,,17,315,65,136,14,8,52,9,1,12,23,2 Teams,1,35,16,167,45,3.8,8.8,20.6,19.1,55.1,14.7,11.0,,0.339
2022,,,672906,Lazaro Alonso,,DH,96,,,,1,0.312,,,,,388,,16.7,30.2,0.03125,0.5517241379310345,,,,9,174,69,51,0,5,19,2,0,7,9,2 Teams,3,29,16,79,18,27.3,17.8,39.7,21.6,54.9,23.5,0.0,,0.351
2022,,,681944,Dean Nevarez,,"X,DH",44,,,,0,0.28,,,,,171,,9.1,31.8,0.0227272727272727,0.2857142857142857,,,,5,92,34,26,2,1,10,1,1,2,4,2 Teams,1,14,4,40,8,16.7,19.9,37.0,23.1,53.8,11.5,11.5,,0.27
2022,,,682761,Josuan Hernandez,,1B,256,,,,2,0.309,,,,,1017,,10.2,11.3,0.00390625,0.896551724137931,,,,30,429,70,197,9,14,83,8,0,31,22,2 Teams,1,29,26,222,61,2.6,6.9,16.3,19.3,53.3,22.8,4.6,,0.339
2022,,,693408,Raico Santos,,"LF,CF",95,,,,3,0.293,,,,,318,,8.4,7.4,0.0,1.1428571428571428,,,,18,152,19,78,3,7,28,6,0,8,8,2 Teams,0,7,8,79,22,0.0,6.0,12.5,30.8,46.2,19.2,3.8,,0.31
